user,timestamp,activity,x-axis,y-axis,z-axis
Areta,1.75422E+12,Drinking water,-8.061031,2.05179,4.9012985
Areta,1.75422E+12,Drinking water,-8.055042,-2.9980328,4.3000154
Areta,1.75422E+12,Drinking water,-8.041867,4.9240565,2.2697852
Areta,1.75422E+12,Drinking water,-8.032285,4.458122,1.5463285
Areta,1.75422E+12,Drinking water,-8.005934,3.9311004,4.180238
Areta,1.75422E+12,Drinking water,-7.920892,0.43718818,5.9433637
Areta,1.75422E+12,Drinking water,-7.896936,5.5636687,1.8864969
Areta,1.75422E+12,Drinking water,-7.875376,4.365893,3.986198
Areta,1.75422E+12,Drinking water,-7.8657937,5.6019974,2.04101
Areta,1.75422E+12,Drinking water,-7.8394427,4.119151,3.8915737
Areta,1.75422E+12,Drinking water,-7.810696,3.6592052,4.63659
Areta,1.75422E+12,Drinking water,-7.810696,5.625953,1.1953803
Areta,1.75422E+12,Drinking water,-7.804707,-0.7677743,6.700358
Areta,1.75422E+12,Drinking water,-7.8035097,4.3850574,2.7069733
Areta,1.75422E+12,Drinking water,-7.76039,5.528933,1.8421792
Areta,1.75422E+12,Drinking water,-7.7076874,4.4281774,2.6890068
Areta,1.75422E+12,Drinking water,-7.6801386,3.2519615,4.7623568
Areta,1.75422E+12,Drinking water,-7.6633697,4.937232,2.0374167
Areta,1.75422E+12,Drinking water,-7.6370187,-0.7342366,6.2583785
Areta,1.75422E+12,Drinking water,-7.6202497,-2.1224587,5.064196
Areta,1.75422E+12,Drinking water,-7.6058764,-0.50426364,6.272752
Areta,1.75422E+12,Drinking water,-7.5615587,4.7994876,1.9942968
Areta,1.75422E+12,Drinking water,-7.5376034,-1.1546559,6.380552
Areta,1.75422E+12,Drinking water,-7.465737,-1.2995868,6.404507
Areta,1.75422E+12,Drinking water,-7.41543,-1.394211,6.5278783
Areta,1.75422E+12,Drinking water,-7.405848,-1.6816772,6.598547
Areta,1.75422E+12,Drinking water,-7.395068,-1.9703412,6.5745916
Areta,1.75422E+12,Drinking water,-7.3699145,-1.8134326,6.58058
Areta,1.75422E+12,Drinking water,-7.3447614,-1.7188083,6.7362914
Areta,1.75422E+12,Drinking water,-6.6536446,-3.0148017,6.614118
Areta,1.75422E+12,Drinking water,-9.074349,0.53660357,4.238929
Areta,1.75422E+12,Drinking water,-9.044405,2.4805937,3.9131336
Areta,1.75422E+12,Drinking water,-9.004879,-1.5618997,5.065394
Areta,1.75422E+12,Drinking water,-8.930616,0.49827474,4.477286
Areta,1.75422E+12,Drinking water,-8.886299,-0.785741,4.853388
Areta,1.75422E+12,Drinking water,-8.86953,-1.4169688,4.8497944
Areta,1.75422E+12,Drinking water,-8.863541,-0.30423507,4.4964504
Areta,1.75422E+12,Drinking water,-8.731786,2.0230434,3.910738
Areta,1.75422E+12,Drinking water,-8.717412,1.5607018,4.3095975
Areta,1.75422E+12,Drinking water,-8.698248,1.5379442,4.4425507
Areta,1.75422E+12,Drinking water,-8.670699,-1.1786114,4.6413813
Areta,1.75422E+12,Drinking water,-8.619195,-2.0002856,4.696479
Areta,1.75422E+12,Drinking water,-8.592844,1.6385573,4.1155577
Areta,1.75422E+12,Drinking water,-8.565295,-2.1667764,4.59347
Areta,1.75422E+12,Drinking water,-8.501813,3.9610445,3.3561678
Areta,1.75422E+12,Drinking water,-8.470671,-1.912848,4.685699
Areta,1.75422E+12,Drinking water,-8.402397,3.6687872,3.5705698
Areta,1.75422E+12,Drinking water,-8.400002,3.3082569,3.7801805
Areta,1.75422E+12,Drinking water,-8.392816,3.825696,3.413661
Areta,1.75422E+12,Drinking water,-8.2430935,0.48629698,4.0484824
Areta,1.75422E+12,Drinking water,-8.234709,-2.4662204,5.4486823
Areta,1.75422E+12,Drinking water,-8.22872,3.8448603,3.3034658
Areta,1.75422E+12,Drinking water,-8.222731,4.5551414,2.2027097
Areta,1.75422E+12,Drinking water,-8.192786,5.1049204,1.682875
Areta,1.75422E+12,Drinking water,-8.173622,4.797092,1.923628
Areta,1.75422E+12,Drinking water,-8.166435,5.0342517,1.9260235
Areta,1.75422E+12,Drinking water,-8.154458,4.3790684,2.6937978
Areta,1.75422E+12,Drinking water,-8.143678,4.514417,2.6087558
Areta,1.75422E+12,Drinking water,-8.136491,4.599459,2.2482252
Areta,1.75422E+12,Drinking water,-8.124514,5.5852284,0.8288609
Areta,1.75422E+12,Drinking water,-8.119722,3.3417945,3.8197072
Areta,1.75422E+12,Drinking water,-8.113733,5.263027,1.5379442
Areta,1.75422E+12,Drinking water,-8.092174,5.467847,0.88874966
Areta,1.75422E+12,Drinking water,-8.0861845,4.7887077,1.6301728
Areta,1.75422E+12,Drinking water,-8.074207,5.1612163,1.4624842
Areta,1.75422E+12,Drinking water,-8.071812,4.9827476,1.587053
Areta,1.75422E+12,Drinking water,-8.055042,5.6127777,0.7282477
Areta,1.75422E+12,Drinking water,-8.043065,5.594811,0.3928705
Areta,1.75422E+12,Drinking water,-8.041867,5.215116,1.3127623
Areta,1.75422E+12,Drinking water,-7.9951534,4.156282,1.7379727
Areta,1.75422E+12,Drinking water,-7.9915605,5.3852,1.0181094
Areta,1.75422E+12,Drinking water,-7.989165,5.6606884,0.29585063
Areta,1.75422E+12,Drinking water,-7.907716,5.485813,0.62523896
Areta,1.75422E+12,Drinking water,-7.8993316,5.231885,0.2527307
Areta,1.75422E+12,Drinking water,-7.8933425,5.0773716,0.5785257
Areta,1.75422E+12,Drinking water,-7.827465,5.731357,0.47312146
Areta,1.75422E+12,Drinking water,-7.822674,5.5756464,0.5940968
Areta,1.75422E+12,Drinking water,-7.820278,4.7958946,0.83964086
Areta,1.75422E+12,Drinking water,-7.7891364,5.2929716,0.09222874
Areta,1.75422E+12,Drinking water,-7.743621,-3.5777564,6.0236144
Areta,1.75422E+12,Drinking water,-7.693314,5.8187947,-0.07306433
Areta,1.75422E+12,Drinking water,-7.633425,5.7265663,0.089833185
Areta,1.75422E+12,Drinking water,-7.57713,5.040241,0.7893343
Areta,1.75422E+12,Drinking water,-7.5040655,-3.0171974,5.518153
Areta,1.75422E+12,Drinking water,-7.40465,-3.141766,5.754115
Areta,1.75422E+12,Drinking water,-6.8800244,-3.5945253,6.5757895
Areta,1.75422E+12,Drinking water,-6.842893,-3.589734,5.857124
Areta,1.75422E+12,Drinking water,-6.775818,-3.7705984,6.4428363
Areta,1.75422E+12,Drinking water,-9.069558,0.5605591,3.8939693
Areta,1.75422E+12,Drinking water,-8.997692,1.2337091,4.01734
Areta,1.75422E+12,Drinking water,-8.989307,0.881563,4.1586776
Areta,1.75422E+12,Drinking water,-8.828806,-1.9188368,4.991132
Areta,1.75422E+12,Drinking water,-8.764126,0.23955517,5.048625
Areta,1.75422E+12,Drinking water,-8.662314,3.8544426,4.450935
Areta,1.75422E+12,Drinking water,-8.590448,3.8460581,4.3107953
Areta,1.75422E+12,Drinking water,-8.573679,3.6472273,4.4437485
Areta,1.75422E+12,Drinking water,-8.571283,-1.3774422,4.1251397
Areta,1.75422E+12,Drinking water,-8.564097,3.9850001,4.500044
Areta,1.75422E+12,Drinking water,-8.5629,-1.5235709,5.48222
Areta,1.75422E+12,Drinking water,-8.552119,3.9466712,4.6353927
Areta,1.75422E+12,Drinking water,-8.540142,3.7059183,4.381464
Areta,1.75422E+12,Drinking water,-8.529362,3.4687588,4.600657
Areta,1.75422E+12,Drinking water,-8.516186,-2.4290893,4.954001
Areta,1.75422E+12,Drinking water,-8.500615,-2.2614007,4.9671764
Areta,1.75422E+12,Drinking water,-8.493428,4.043691,3.478341
Areta,1.75422E+12,Drinking water,-8.482649,4.6892924,4.2089844
Areta,1.75422E+12,Drinking water,-8.475462,3.756225,4.583888
Areta,1.75422E+12,Drinking water,-8.431144,0.68393,4.9492097
Areta,1.75422E+12,Drinking water,-8.420364,3.681963,4.692886
Areta,1.75422E+12,Drinking water,-8.4131775,1.8254104,4.476088
Areta,1.75422E+12,Drinking water,-8.384431,0.3868816,4.7204347
Areta,1.75422E+12,Drinking water,-8.374848,3.4699566,3.5777564
Areta,1.75422E+12,Drinking water,-8.296993,-0.27069733,5.149238
Areta,1.75422E+12,Drinking water,-8.264653,-1.3846289,4.6880946
Areta,1.75422E+12,Drinking water,-8.26106,4.4964504,3.1501505
Areta,1.75422E+12,Drinking water,-8.249083,3.7490382,3.5933275
Areta,1.75422E+12,Drinking water,-8.210753,-1.5678885,5.9277925
Areta,1.75422E+12,Drinking water,-8.187996,-2.0661633,6.13381
Areta,1.75422E+12,Drinking water,-8.184402,4.29762,3.589734
Areta,1.75422E+12,Drinking water,-8.179611,-1.7128195,5.7924438
Areta,1.75422E+12,Drinking water,-8.172424,4.2784553,3.927507
Areta,1.75422E+12,Drinking water,-8.160447,3.7789826,3.1537437
Areta,1.75422E+12,Drinking water,-8.152062,4.418595,3.9921868
Areta,1.75422E+12,Drinking water,-8.144876,4.5982614,2.8998153
Areta,1.75422E+12,Drinking water,-8.1317005,4.7791257,1.9619569
Areta,1.75422E+12,Drinking water,-8.12092,2.6818202,4.702468
Areta,1.75422E+12,Drinking water,-8.093371,1.079196,4.821048
Areta,1.75422E+12,Drinking water,-8.0778,4.3191795,3.1082282
Areta,1.75422E+12,Drinking water,-8.068218,4.2556977,2.8015976
Areta,1.75422E+12,Drinking water,-8.039472,-2.5452735,4.9252543
Areta,1.75422E+12,Drinking water,-8.029889,4.797092,2.927364
Areta,1.75422E+12,Drinking water,-7.978385,4.948012,1.8349925
Areta,1.75422E+12,Drinking water,-7.928078,5.209127,3.206446
Areta,1.75422E+12,Drinking water,-7.8837605,4.2089844,2.677029
Areta,1.75422E+12,Drinking water,-7.855014,4.389848,2.553658
Areta,1.75422E+12,Drinking water,-7.843036,4.930045,2.372794
Areta,1.75422E+12,Drinking water,-7.837047,4.2173686,3.3968923
Areta,1.75422E+12,Drinking water,-7.779554,4.290433,1.485242
Areta,1.75422E+12,Drinking water,-7.699303,4.3778706,1.4948242
Areta,1.75422E+12,Drinking water,-7.601085,6.3182673,2.0721521
Areta,1.75422E+12,Drinking water,-7.592701,5.2282915,3.2375882
Areta,1.75422E+12,Drinking water,-7.574734,5.9194083,1.4025955
Areta,1.75422E+12,Drinking water,-7.565152,5.4642534,1.9535724
Areta,1.75422E+12,Drinking water,-7.4274077,6.4572096,0.22158852
Areta,1.75422E+12,Drinking water,-7.2848725,6.6177115,0.17128195
Areta,1.75422E+12,Drinking water,-7.2788835,6.7734222,0.041922152
Areta,1.75422E+12,Drinking water,-7.0980196,5.8583217,2.463825
Areta,1.75422E+12,Drinking water,-6.989022,-3.5825474,6.9279356
Areta,1.75422E+12,Drinking water,-6.962671,6.161359,-0.3269928
Areta,1.75422E+12,Drinking water,-6.732698,-4.3527174,6.707545
Areta,1.75422E+12,Drinking water,-6.572196,6.3290477,0.029944396
Areta,1.75422E+12,Drinking water,-6.456012,5.6355352,-0.277884
Areta,1.75422E+12,Drinking water,-6.380552,-3.3729367,6.6536446
Areta,1.75422E+12,Drinking water,-6.245203,-3.564581,6.6380734
Areta,1.75422E+12,Drinking water,-6.1254253,7.308828,-0.3269928
Areta,1.75422E+12,Drinking water,-6.107459,7.0644817,-2.260203
Areta,1.75422E+12,Drinking water,-4.247313,7.617854,-4.1934133
Enter ID Here,1.75423E+12,Drinking water,-5.427122,-1.8313992,8.659919
Enter ID Here,1.75423E+12,Drinking water,-4.8749475,-1.7595327,8.486241
Enter ID Here,1.75423E+12,Drinking water,-4.627008,-0.9043208,8.723401
Enter ID Here,1.75423E+12,Drinking water,-4.8497944,-2.3260806,8.322146
Enter ID Here,1.75423E+12,Drinking water,-5.193556,-2.312905,8.372453
Enter ID Here,1.75423E+12,Drinking water,-4.9240565,-2.5668335,8.467077
Enter ID Here,1.75423E+12,Drinking water,-5.6678753,-1.6756884,8.348497
Enter ID Here,1.75423E+12,Drinking water,-5.44988,-1.9008702,8.42755
Enter ID Here,1.75423E+12,Drinking water,-5.8163996,-1.4301443,8.096965
Enter ID Here,1.75423E+12,Drinking water,-5.4642534,-1.8134326,8.093371
Enter ID Here,1.75423E+12,Drinking water,-5.663084,-1.7475549,8.711424
Enter ID Here,1.75423E+12,Drinking water,-6.3553987,-1.7020395,8.388024
Enter ID Here,1.75423E+12,Drinking water,-6.7386866,-1.3882222,8.455099
Enter ID Here,1.75423E+12,Drinking water,-7.331586,-0.40005714,7.742423
Enter ID Here,1.75423E+12,Drinking water,-7.463341,0.6767433,6.748269
Enter ID Here,1.75423E+12,Drinking water,-7.7412252,1.2744335,6.410496
Enter ID Here,1.75423E+12,Drinking water,-7.7831473,2.0026813,5.705006
Enter ID Here,1.75423E+12,Drinking water,-7.7484117,3.024384,5.2211046
Enter ID Here,1.75423E+12,Drinking water,-7.833454,3.5418231,4.600657
Enter ID Here,1.75423E+12,Drinking water,-7.633425,4.1323266,4.113162
Enter ID Here,1.75423E+12,Drinking water,-7.453759,4.6880946,3.9083426
Enter ID Here,1.75423E+12,Drinking water,-7.602283,4.9420233,3.4855278
Enter ID Here,1.75423E+12,Drinking water,-8.15326,5.508571,3.6244698
Enter ID Here,1.75423E+12,Drinking water,-7.543592,5.192358,3.702325
Enter ID Here,1.75423E+12,Drinking water,-7.981978,6.181721,3.4747477
Enter ID Here,1.75423E+12,Drinking water,-7.6214476,6.6955667,2.7333245
Enter ID Here,1.75423E+12,Drinking water,-6.827322,5.897848,1.2361046
Enter ID Here,1.75423E+12,Drinking water,-6.7027535,6.143392,0.83005863
Enter ID Here,1.75423E+12,Drinking water,-7.096822,5.882277,1.8996725
Enter ID Here,1.75423E+12,Drinking water,-7.2764883,6.2236433,2.4374738
Enter ID Here,1.75423E+12,Drinking water,-6.5170984,6.4667916,0.39526603
Enter ID Here,1.75423E+12,Drinking water,-6.506318,6.5745916,0.023955517
Enter ID Here,1.75423E+12,Drinking water,-6.4176826,6.88242,-0.3425639
Enter ID Here,1.75423E+12,Drinking water,-6.4943404,7.078855,-0.6444034
Enter ID Here,1.75423E+12,Drinking water,-6.3146744,7.0824485,-0.76418096
Enter ID Here,1.75423E+12,Drinking water,-6.3494096,7.1770725,-0.9127052
Enter ID Here,1.75423E+12,Drinking water,-6.214061,7.120777,-1.1881936
Enter ID Here,1.75423E+12,Drinking water,-6.0128345,7.1147885,-1.4828465
Enter ID Here,1.75423E+12,Drinking water,-6.017626,7.0884376,-1.8553548
Enter ID Here,1.75423E+12,Drinking water,-5.797235,6.977044,-2.3596184
Enter ID Here,1.75423E+12,Drinking water,-5.9697146,7.089635,-2.1248543
Enter ID Here,1.75423E+12,Drinking water,-5.780466,6.834509,-2.5225158
Enter ID Here,1.75423E+12,Drinking water,-5.527735,6.7877955,-2.8554976
Enter ID Here,1.75423E+12,Drinking water,-5.4582644,6.5686026,-3.146557
Enter ID Here,1.75423E+12,Drinking water,-5.5504932,6.4751763,-2.5680313
Enter ID Here,1.75423E+12,Drinking water,-5.4043646,6.2799387,-2.1811497
Enter ID Here,1.75423E+12,Drinking water,-5.636733,6.7350936,-2.0398123
Enter ID Here,1.75423E+12,Drinking water,-5.6606884,6.834509,-1.4241555
Enter ID Here,1.75423E+12,Drinking water,-6.1637545,6.6332827,-1.185798
Enter ID Here,1.75423E+12,Drinking water,-6.1362057,7.298048,0.21440187
Enter ID Here,1.75423E+12,Drinking water,-6.7554555,6.573394,0.03713105
Enter ID Here,1.75423E+12,Drinking water,-6.824927,6.5482407,0.3916727
Enter ID Here,1.75423E+12,Drinking water,-6.9159575,5.716984,0.31261948
Enter ID Here,1.75423E+12,Drinking water,-7.481308,5.207929,2.169172
Enter ID Here,1.75423E+12,Drinking water,-6.9375176,5.834366,1.5271642
Enter ID Here,1.75423E+12,Drinking water,-7.7280498,4.8821344,2.7620711
Enter ID Here,1.75423E+12,Drinking water,-8.123316,5.295367,2.7429066
Enter ID Here,1.75423E+12,Drinking water,-8.204764,4.1263375,3.0112085
Enter ID Here,1.75423E+12,Drinking water,-8.449111,5.3468714,3.4915166
Enter ID Here,1.75423E+12,Drinking water,-8.15326,4.0844154,2.7237422
Enter ID Here,1.75423E+12,Drinking water,-8.104151,2.709369,4.3000154
Enter ID Here,1.75423E+12,Drinking water,-7.6657653,0.1784686,4.4281774
Enter ID Here,1.75423E+12,Drinking water,-8.343706,-1.5463285,6.5362625
Enter ID Here,1.75423E+12,Drinking water,-8.135293,-0.5653502,5.8942547
Enter ID Here,1.75423E+12,Drinking water,-8.155656,-1.8074437,7.2836747
Enter ID Here,1.75423E+12,Drinking water,-7.8071027,-2.346443,8.274236
Enter ID Here,1.75423E+12,Drinking water,-8.124514,-2.1775565,7.895738
Enter ID Here,1.75423E+12,Drinking water,-7.54479,-2.314103,8.331729
Enter ID Here,1.75423E+12,Drinking water,-6.929133,-2.4650226,8.003538
Enter ID Here,1.75423E+12,Drinking water,-6.7542577,-2.2733786,7.710083
Enter ID Here,1.75423E+12,Drinking water,-7.197435,-2.596778,8.229918
Enter ID Here,1.75423E+12,Drinking water,-6.5350647,-2.3284762,7.33997
Enter ID Here,1.75423E+12,Drinking water,-6.456012,-2.2434342,7.161502
Enter ID Here,1.75423E+12,Drinking water,-6.470385,-2.233852,6.9435062
Enter ID Here,1.75423E+12,Drinking water,-6.519494,-2.2110941,6.8740354
Enter ID Here,1.75423E+12,Drinking water,-6.715929,-1.9739345,6.82852
Enter ID Here,1.75423E+12,Drinking water,-6.74228,-1.9164413,6.7782135
Enter ID Here,1.75423E+12,Drinking water,-6.8680468,-2.014659,6.9111667
Enter ID Here,1.75423E+12,Drinking water,-7.1351504,-1.8134326,7.2513347
Enter ID Here,1.75423E+12,Drinking water,-6.995011,-1.8841014,7.058493
Enter ID Here,1.75423E+12,Drinking water,-6.5793824,-2.099701,6.792587
Enter ID Here,1.75423E+12,Drinking water,-7.2908616,-1.795466,7.179468
Enter ID Here,1.75423E+12,Drinking water,-7.49089,-1.8685303,7.288466
Enter ID Here,1.75423E+12,Drinking water,-7.6489964,-1.3870244,7.207017
Enter ID Here,1.75423E+12,Drinking water,-7.979583,-0.7893343,7.165095
Enter ID Here,1.75423E+12,Drinking water,-8.214347,-0.66237,7.305235
Enter ID Here,1.75423E+12,Drinking water,-8.305378,-0.24195072,6.2428074
Enter ID Here,1.75423E+12,Drinking water,-8.247885,0.4611437,5.854728
Enter ID Here,1.75423E+12,Drinking water,-8.249083,-0.48869252,6.7614446
Enter ID Here,1.75423E+12,Drinking water,-8.337717,1.0672183,5.318125
Enter ID Here,1.75423E+12,Drinking water,-8.165237,1.6876662,5.19116
Enter ID Here,1.75423E+12,Drinking water,-7.859805,2.4674182,4.434166
Enter ID Here,1.75423E+12,Drinking water,-7.902925,2.2086985,4.6821055
Enter ID Here,1.75423E+12,Drinking water,-7.8574095,3.2184236,4.0317135
Enter ID Here,1.75423E+12,Drinking water,-7.726852,3.9502647,3.4819343
Enter ID Here,1.75423E+12,Drinking water,-7.8478274,4.3850574,3.2998724
Enter ID Here,1.75423E+12,Drinking water,-7.8502226,5.376816,2.405134
Enter ID Here,1.75423E+12,Drinking water,-7.978385,5.569658,2.3153007
Enter ID Here,1.75423E+12,Drinking water,-7.944847,5.2390714,1.9535724
Enter ID Here,1.75423E+12,Drinking water,-7.7544007,5.231885,1.5056043
Enter ID Here,1.75423E+12,Drinking water,-7.439386,5.1516337,1.4948242
Enter ID Here,1.75423E+12,Drinking water,-7.4932857,6.127821,0.3713105
Enter ID Here,1.75423E+12,Drinking water,-7.5220323,6.1889076,0.4503637
Enter ID Here,1.75423E+12,Drinking water,-7.5783277,5.857124,0.55337244
Enter ID Here,1.75423E+12,Drinking water,-7.565152,5.8583217,0.5354058
Enter ID Here,1.75423E+12,Drinking water,-7.4022546,5.510967,1.0085273
Enter ID Here,1.75423E+12,Drinking water,-7.484901,5.39598,1.2935979
Enter ID Here,1.75423E+12,Drinking water,-7.516043,5.594811,0.7366321
Enter ID Here,1.75423E+12,Drinking water,-7.6585784,5.636733,1.6122062
Enter ID Here,1.75423E+12,Drinking water,-7.793927,5.6331396,1.9439901
Enter ID Here,1.75423E+12,Drinking water,-7.816685,5.722973,2.0493944
Enter ID Here,1.75423E+12,Drinking water,-7.8502226,5.544504,2.0829322
Enter ID Here,1.75423E+12,Drinking water,-8.417969,4.4317703,2.9932418
Enter ID Here,1.75423E+12,Drinking water,-8.148469,4.962385,2.8195643
Enter ID Here,1.75423E+12,Drinking water,-8.511395,3.996978,3.1693149
Enter ID Here,1.75423E+12,Drinking water,-8.608415,2.987253,3.8700137
Enter ID Here,1.75423E+12,Drinking water,-8.479055,2.4542427,4.2077866
Enter ID Here,1.75423E+12,Drinking water,-7.9903626,5.401969,2.3703983
Enter ID Here,1.75423E+12,Drinking water,-8.417969,2.346443,4.273664
Enter ID Here,1.75423E+12,Drinking water,-8.119722,1.7439616,4.5707126
Enter ID Here,1.75423E+12,Drinking water,-8.663512,3.43043,3.5130765
Enter ID Here,1.75423E+12,Drinking water,-8.003538,0.5030658,4.9001007
Enter ID Here,1.75423E+12,Drinking water,-7.7915316,-0.37969494,5.171996
Enter ID Here,1.75423E+12,Drinking water,-7.331586,-2.067361,5.93977
Enter ID Here,1.75423E+12,Drinking water,-6.185314,-3.7382584,6.7865977
Enter ID Here,1.75423E+12,Drinking water,-7.2094126,-2.9081998,6.0547566
Enter ID Here,1.75423E+12,Drinking water,-5.9804945,-4.910881,7.0057907
Enter ID Here,1.75423E+12,Drinking water,-5.118096,-5.661886,7.0321417
Enter ID Here,1.75423E+12,Drinking water,-5.594811,-4.7252254,6.883618
Enter ID Here,1.75423E+12,Drinking water,-5.2235003,-5.301356,6.924342
Enter ID Here,1.75423E+12,Drinking water,-4.994725,-5.6822486,6.6919737
Enter ID Here,1.75423E+12,Drinking water,-4.989934,-6.1553698,6.609327
Enter ID Here,1.75423E+12,Drinking water,-4.804279,-6.2919164,6.766236
Enter ID Here,1.75423E+12,Drinking water,-4.957594,-6.488352,6.5482407
Enter ID Here,1.75423E+12,Drinking water,-4.9599895,-6.406903,6.6272936
Enter ID Here,1.75423E+12,Drinking water,-5.0354495,-6.09069,6.6764026
Enter ID Here,1.75423E+12,Drinking water,-5.028263,-5.770884,6.6452603
Enter ID Here,1.75423E+12,Drinking water,-5.040241,-5.5001864,6.5278783
Enter ID Here,1.75423E+12,Drinking water,-7.407046,6.150579,0.9127052
Enter ID Here,1.75423E+12,Drinking water,-7.422617,6.5350647,0.13415089
Enter ID Here,1.75423E+12,Drinking water,-7.423815,6.150579,0.6396123
Enter ID Here,1.75423E+12,Drinking water,-7.154315,6.5482407,-0.277884
Enter ID Here,1.75423E+12,Drinking water,-7.4765167,6.6716113,-0.29944396
Enter ID Here,1.75423E+12,Drinking water,-6.6776004,6.608129,-0.53660357
Enter ID Here,1.75423E+12,Drinking water,-7.459748,6.326652,0.34376165
Enter ID Here,1.75423E+12,Drinking water,-6.8321133,6.3613873,-0.32819057
Enter ID Here,1.75423E+12,Drinking water,-6.69916,6.7518625,-1.3990022
Enter ID Here,1.75423E+12,Drinking water,-6.7626424,7.238159,-1.8900902
Enter ID Here,1.75423E+12,Drinking water,-6.5374603,6.737489,-1.0073295
Enter ID Here,1.75423E+12,Drinking water,-6.651249,7.3279924,-0.57373464
Enter ID Here,1.75423E+12,Drinking water,-6.3182673,7.0165706,-1.2600602
Enter ID Here,1.75423E+12,Drinking water,-6.4416385,7.3124213,-1.6996439
Enter ID Here,1.75423E+12,Drinking water,-6.4152875,7.0021973,-2.1248543
Enter ID Here,1.75423E+12,Drinking water,-6.234423,6.866849,-2.0182524
Enter ID Here,1.75423E+12,Drinking water,-6.4260674,7.052504,-1.7200061
Enter ID Here,1.75423E+12,Drinking water,-6.2392144,6.999802,-1.9954945
Enter ID Here,1.75423E+12,Drinking water,-6.411694,7.1591063,-1.9739345
Enter ID Here,1.75423E+12,Drinking water,-6.3997164,7.1591063,-2.447056
Enter ID Here,1.75423E+12,Drinking water,-6.2811365,7.323201,-2.025439
Enter ID Here,1.75423E+12,Drinking water,-6.2475986,7.100415,-2.14881
Enter ID Here,1.75423E+12,Drinking water,-6.117041,7.438188,-2.169172
Enter ID Here,1.75423E+12,Drinking water,-6.1050634,7.185457,-2.3404539
Enter ID Here,1.75423E+12,Drinking water,-5.98289,7.4729233,-2.0829322
Enter ID Here,1.75423E+12,Drinking water,-5.763697,7.256126,-2.490176
Enter ID Here,1.75423E+12,Drinking water,-5.6654797,7.3711123,-2.4422648
Enter ID Here,1.75423E+12,Drinking water,-5.854728,7.230973,-2.212292
Enter ID Here,1.75423E+12,Drinking water,-5.728962,7.3615303,-2.5404825
Enter ID Here,1.75423E+12,Drinking water,-5.974506,7.1591063,-2.596778
Enter ID Here,1.75423E+12,Drinking water,-5.7085996,7.4094415,-2.633909
Enter ID Here,1.75423E+12,Drinking water,-5.485813,7.1926436,-2.4374738
Enter ID Here,1.75423E+12,Drinking water,-5.284587,6.4751763,-2.0505922
Enter ID Here,1.75423E+12,Drinking water,-5.258236,6.6943693,-2.3739917
Enter ID Here,1.75423E+12,Drinking water,-5.4726377,6.4943404,-1.5918441
Enter ID Here,1.75423E+12,Drinking water,-5.2594337,6.824927,-2.0398123
Enter ID Here,1.75423E+12,Drinking water,-6.9003863,5.9289904,0.77855426
Enter ID Here,1.75423E+12,Drinking water,-6.272752,6.5913606,1.1498648
Enter ID Here,1.75423E+12,Drinking water,-6.161359,5.9804945,-0.5210325
Enter ID Here,1.75423E+12,Drinking water,-6.539856,6.682391,1.4888353
Enter ID Here,1.75423E+12,Drinking water,-6.4847584,6.321861,2.329674
Enter ID Here,1.75423E+12,Drinking water,-6.368574,7.374706,-2.173963
Enter ID Here,1.75423E+12,Drinking water,-6.000857,4.237731,3.862827
Enter ID Here,1.75423E+12,Drinking water,-6.6716113,4.455726,4.3790684
Enter ID Here,1.75423E+12,Drinking water,-6.8369045,4.061658,4.9516053
Enter ID Here,1.75423E+12,Drinking water,-7.161502,2.7369177,4.355113
Enter ID Here,1.75423E+12,Drinking water,-5.991275,5.2175117,2.351234
Enter ID Here,1.75423E+12,Drinking water,-6.749467,0.56295466,6.0787125
Enter ID Here,1.75423E+12,Drinking water,-7.410639,-1.8050482,7.870585
Enter ID Here,1.75423E+12,Drinking water,-7.341168,-1.5607018,6.118239
Enter ID Here,1.75423E+12,Drinking water,-7.1890507,-3.4148588,9.21928
Enter ID Here,1.75423E+12,Drinking water,-7.623843,-2.9561107,8.300587
Enter ID Here,1.75423E+12,Drinking water,-6.65604,-4.5922723,9.390562
Enter ID Here,1.75423E+12,Drinking water,-5.5157576,-4.216171,8.900672
Enter ID Here,1.75423E+12,Drinking water,-6.064339,-4.910881,9.45644
Enter ID Here,1.75423E+12,Drinking water,-5.7672906,-4.5886793,9.137832
Enter ID Here,1.75423E+12,Drinking water,-6.2967076,-4.9132767,9.632513
Enter ID Here,1.75423E+12,Drinking water,-5.096536,-3.5777564,8.111338
Enter ID Here,1.75423E+12,Drinking water,-5.225896,-4.01734,8.346102
Enter ID Here,1.75423E+12,Drinking water,-5.0102963,-3.5238564,7.761587
Enter ID Here,1.75423E+12,Drinking water,-5.193556,-3.5346365,7.5723386
Enter ID Here,1.75423E+12,Drinking water,-5.1779847,-3.4879231,7.6070743
Enter ID Here,1.75423E+12,Drinking water,-5.278598,-3.253159,7.913705
Enter ID Here,1.75423E+12,Drinking water,-5.695424,-2.7572799,8.279026
Enter ID Here,1.75423E+12,Drinking water,-5.386398,-3.013604,8.076602
Enter ID Here,1.75423E+12,Drinking water,-6.0020547,-2.5225158,8.377244
Enter ID Here,1.75423E+12,Drinking water,-5.716984,-2.5428782,8.464682
Enter ID Here,1.75423E+12,Drinking water,-6.0116367,-2.4698138,7.9999447
Enter ID Here,1.75423E+12,Drinking water,-6.5170984,-1.533153,8.010725
